120	60
5497
2886	62	49	11
2887	45	8	5
2889	47	22	10
2892	109	11	8
2895	88	27	19
2896	70	6	5
2897	47	28	12
2898	50	20	14
2899	108	36	5
2905	106	22	12
2906	48	27	17
2907	53	46	9
2911	32	50	2
2914	43	25	9
2915	83	41	18
2917	97	41	15
2918	90	24	4
2919	56	20	17
2922	90	12	12
2925	77	26	6
2926	52	36	3
2929	56	36	3
2931	22	25	7
2932	15	35	8
2933	10	33	9
2935	44	44	16
2936	18	25	12
2937	27	51	2
2939	84	28	3
2940	53	40	10
2941	97	13	2
2943	66	52	4
2945	75	34	3
2948	117	15	2
2951	113	53	4
2952	78	21	19
2955	54	20	4
2956	101	34	10
2957	47	32	4
2959	76	13	4
2960	12	47	10
2961	113	23	5
2962	38	27	6
2963	46	33	2
2965	65	48	3
2968	104	51	9
2971	76	47	6
2976	43	24	20
2977	46	18	9
2978	39	38	14
2979	82	41	6
2980	98	39	12
2983	90	26	9
2989	116	32	1
2991	41	33	16
2993	63	34	17
2994	103	47	7
2997	60	33	19
2999	67	17	3
3000	78	36	5
3002	89	20	4
3004	15	19	6
3005	106	12	1
3006	84	15	9
3007	112	52	1
3008	84	20	17
3009	13	19	10
3010	70	29	18
3011	52	32	20
3012	24	15	2
3013	23	34	8
3014	19	54	2
3015	82	23	16
3016	72	14	5
3017	107	24	9
3020	112	12	8
3021	33	8	5
3022	112	31	3
3023	26	36	4
3025	10	35	2
3026	96	37	9
3031	36	24	15
3032	116	39	3
3034	110	29	2
3035	80	41	5
3036	64	48	12
3038	73	24	6
3039	115	8	5
3040	43	38	10
3041	17	20	3
3043	15	27	13
3045	86	28	15
3047	25	9	6
3051	45	45	1
3052	16	45	2
3053	62	23	11
3054	89	16	6
3057	23	16	14
3058	76	33	3
3060	20	28	5
3062	72	23	2
3065	40	43	12
3066	109	18	9
3067	58	43	2
3069	78	36	4
3070	6	40	3
3071	103	51	7
3072	23	30	20
3075	73	31	2
3076	113	44	7
3079	95	27	11
3080	101	8	3
3081	48	43	13
3084	93	37	5
3085	33	55	2
3088	116	24	4
3090	24	39	4
3091	95	46	7
3092	56	14	9
3093	42	25	3
3095	75	41	19
3097	118	22	1
3098	60	35	11
3099	53	18	15
3101	41	43	1
3103	56	22	4
3104	28	28	18
3105	17	31	13
3108	37	48	6
3110	89	24	6
3113	23	9	7
3114	27	39	16
3115	88	20	13
3118	60	40	9
3119	91	32	9
3121	79	46	12
3122	34	30	17
3123	10	11	9
3124	112	16	4
3127	26	39	1
3128	96	45	1
3131	7	7	4
3132	28	31	12
3137	51	23	1
3139	80	44	5
3140	93	24	19
3141	33	24	13
3142	40	28	16
3143	91	48	1
3144	62	37	6
3145	69	31	1
3148	74	46	14
3150	93	5	1
3151	10	50	2
3154	76	16	7
3155	31	52	1
3156	96	46	4
3157	59	50	7
3159	11	17	4
3164	94	10	3
3165	49	40	12
3166	95	25	5
3172	88	36	5
3175	59	41	6
3176	39	18	12
3177	44	31	3
3178	107	16	10
3179	61	21	17
3180	81	46	13
3181	107	31	7
3182	91	34	20
3185	105	53	1
3186	89	43	15
3192	87	38	4
3193	85	41	9
3194	96	43	7
3196	103	11	7
3197	62	42	4
3199	78	45	12
3204	83	46	14
3205	72	3	2
3206	88	36	13
3207	80	41	2
3209	77	25	11
3210	102	39	7
3211	96	23	18
3212	76	7	5
3213	42	29	20
3214	34	19	3
3215	60	14	11
3217	20	37	13
3218	39	36	14
3221	17	43	11
3224	57	35	18
3226	16	13	9
3227	95	19	19
3229	38	26	13
3231	57	18	11
3233	25	24	17
3234	42	24	1
3235	3	50	1
3236	103	46	6
3240	37	44	9
3242	104	45	5
3243	47	41	6
3244	117	28	1
3245	106	24	6
3247	44	39	9
3248	29	38	11
3249	11	26	9
3251	110	27	8
3252	91	27	10
3254	39	19	19
3255	101	42	6
3257	52	15	8
3258	114	59	1
3260	98	30	17
3263	41	40	19
3264	31	37	15
3265	103	7	3
3269	34	41	10
3271	106	27	2
3274	35	30	6
3275	99	29	6
3276	104	23	8
3280	57	23	17
3281	25	22	1
3284	95	47	3
3285	100	46	7
3286	50	21	9
3287	107	52	1
3288	112	32	2
3289	29	20	1
3291	45	46	13
3292	101	41	10
3293	91	35	16
3298	35	6	1
3301	53	21	1
3303	18	44	10
3305	102	11	7
3306	107	46	4
3308	36	17	9
3310	116	39	1
3312	2	14	1
3315	15	56	4
3318	66	29	9
3331	53	18	4
3336	89	33	12
3337	112	22	1
3338	52	38	9
3339	65	35	2
3340	114	20	5
3341	105	38	12
3343	34	40	20
3344	42	40	20
3346	46	25	17
3348	54	8	7
3350	74	44	8
3351	81	26	1
3354	78	21	2
3356	85	47	7
3358	57	13	10
3359	97	42	18
3361	85	37	18
3362	88	10	3
3367	90	19	2
3368	58	12	8
3369	78	48	4
3372	82	43	4
3373	25	22	6
3374	54	36	8
3379	10	17	10
3381	51	11	1
3389	73	37	15
3393	30	49	8
3394	28	21	17
3395	38	38	15
3397	93	27	7
3398	50	49	9
3400	19	7	4
3401	54	30	19
3402	55	15	11
3404	105	29	2
3406	43	43	11
3407	62	29	17
3408	51	27	8
3409	112	28	6
3411	54	49	7
3413	29	51	6
3414	95	23	1
3415	76	12	10
3416	23	21	16
3421	21	41	19
3422	38	6	2
3425	37	16	6
3431	82	56	1
3432	103	30	17
3434	88	20	2
3435	80	16	2
3436	92	40	11
3437	45	19	1
3439	15	14	11
3440	74	28	17
3442	28	17	16
3445	87	45	7
3447	36	44	8
3448	58	21	20
3449	52	31	19
3451	78	47	4
3452	96	44	15
3454	12	49	6
3455	94	34	16
3456	46	34	7
3457	16	40	12
3459	91	26	8
3460	53	21	11
3462	77	13	1
3465	67	8	2
3470	55	54	3
3473	72	9	8
3475	106	17	14
3478	78	28	8
3481	58	15	3
3482	5	28	2
3484	105	14	7
3486	20	43	4
3487	52	16	9
3488	25	55	2
3489	103	28	8
3490	47	25	20
3491	91	8	4
3492	44	16	16
3495	23	20	14
3497	83	35	19
3501	109	27	8
3502	87	41	4
3504	111	31	8
3506	78	45	12
3509	113	22	2
3511	87	34	13
3512	88	25	5
3513	104	38	4
3514	94	25	6
3516	103	51	4
3518	74	9	3
3521	62	42	15
3522	93	35	5
3523	18	6	3
3525	10	20	3
3526	34	32	2
3528	43	41	5
3529	43	18	5
3530	82	5	1
3534	20	49	5
3535	98	51	5
3536	71	41	5
3537	109	9	5
3539	85	28	18
3540	42	41	15
3545	41	40	12
3546	17	8	3
3547	50	20	9
3548	17	8	2
3549	51	44	8
3551	83	40	19
3552	55	55	1
3555	23	13	1
3558	68	36	20
3559	50	20	4
3560	57	13	6
3561	52	17	14
3564	115	35	1
3565	72	21	5
3571	38	37	10
3572	73	34	1
3573	55	41	12
3574	47	20	2
3575	13	35	1
3578	14	46	14
3579	61	25	4
3580	78	48	4
3586	46	47	1
3588	109	52	6
3589	22	43	10
3595	111	24	2
3596	61	40	16
3598	33	4	4
3599	29	28	5
3601	56	34	6
3602	24	36	4
3603	18	43	14
3604	62	39	13
3606	98	29	14
3609	91	48	9
3611	77	9	5
3613	108	17	11
3615	80	12	3
3619	103	9	9
3620	86	50	2
3622	61	46	3
3624	44	38	19
3625	94	43	15
3626	78	37	8
3627	58	3	3
3630	109	29	7
3631	113	51	7
3632	8	50	7
3634	41	22	8
3635	79	16	6
3636	16	33	13
3637	71	42	11
3638	71	52	6
3639	78	39	18
3640	61	56	3
3641	62	37	11
3647	81	20	17
3648	107	52	2
3649	21	29	12
3651	32	33	5
3654	51	33	18
3655	103	28	15
3656	26	42	13
3659	76	4	1
3663	75	16	13
3665	54	30	7
3668	34	29	15
3670	59	20	4
3671	91	24	15
3672	7	51	3
3673	90	43	9
3675	86	35	2
3676	100	43	17
3677	70	17	13
3678	16	43	7
3679	107	50	8
3682	99	9	6
3683	57	23	18
3685	21	30	18
3686	29	25	9
3687	55	28	8
3689	36	42	13
3692	70	36	10
3696	47	47	4
3697	84	39	3
3698	103	38	17
3699	50	15	3
3700	107	29	2
3701	93	45	4
3702	99	23	16
3703	74	21	12
3704	76	17	14
3705	103	14	2
3706	90	48	11
3707	78	39	3
3709	40	56	4
3711	41	7	7
3712	94	42	4
3713	65	43	3
3714	73	38	5
3715	93	27	11
3720	72	29	1
3723	86	9	3
3726	17	56	1
3728	105	21	8
3729	6	16	3
3730	57	6	3
3731	63	21	13
3733	113	44	3
3734	88	37	1
3735	61	40	4
3736	15	12	5
3742	50	19	13
3743	91	41	1
3744	105	31	12
3745	75	27	10
3747	98	43	4
3748	73	32	19
3749	26	38	13
3750	43	32	2
3752	66	20	12
3753	18	29	14
3754	78	24	16
3757	57	36	5
3759	20	17	14
3761	29	15	15
3762	22	19	16
3768	16	22	5
3769	95	30	8
3770	104	35	7
3775	109	25	1
3776	6	37	2
3777	67	33	11
3779	108	31	9
3780	98	42	7
3782	101	26	4
3783	15	4	4
3784	41	30	20
3785	78	8	7
3787	55	46	4
3788	35	20	10
3789	24	30	17
3790	14	38	6
3791	23	44	5
3794	12	20	11
3795	112	38	7
3797	59	37	2
3798	53	15	1
3801	2	45	2
3802	42	36	15
3803	21	39	4
3804	48	57	3
3805	102	36	11
3807	77	42	7
3808	72	22	18
3811	49	28	10
3813	41	28	12
3814	41	38	13
3816	56	14	8
3817	46	42	8
3818	76	21	12
3819	61	36	9
3822	79	24	14
3823	30	25	13
3827	85	35	7
3828	23	35	14
3830	63	54	2
3832	108	28	4
3833	85	24	4
3835	105	16	5
3836	87	43	3
3837	24	41	14
3839	95	37	4
3842	80	39	7
3843	74	28	20
3844	90	7	3
3849	40	33	10
3850	107	28	13
3854	25	15	10
3855	19	14	12
3856	6	17	1
3861	31	16	14
3863	68	25	10
3865	51	22	15
3867	8	13	8
3869	98	16	2
3870	29	30	13
3871	66	44	2
3872	39	12	12
3874	76	14	14
3876	10	15	9
3878	86	24	6
3880	55	24	15
3883	77	29	2
3885	22	45	10
3888	55	16	7
3889	58	26	10
3891	51	22	4
3893	13	16	3
3896	45	32	8
3897	67	22	8
3898	96	27	7
3902	16	17	9
3904	20	29	12
3905	58	19	7
3906	118	30	2
3908	21	36	20
3911	50	17	5
3912	17	36	2
3914	76	34	5
3915	4	12	2
3916	80	13	6
3917	101	7	1
3918	63	51	4
3919	82	41	15
3920	96	4	2
3921	87	35	8
3922	48	36	12
3923	32	22	6
3925	52	55	3
3926	85	36	4
3927	47	40	12
3929	55	34	20
3936	5	31	5
3938	66	28	12
3940	24	30	19
3942	97	46	2
3943	49	43	8
3944	32	38	5
3945	61	5	5
3946	21	18	13
3947	21	29	2
3949	91	10	7
3950	94	11	4
3951	89	56	4
3954	38	29	7
3957	66	27	5
3958	34	5	4
3961	94	10	9
3962	27	45	1
3963	51	43	5
3964	29	6	1
3965	51	15	2
3966	79	42	6
3967	28	54	6
3969	89	31	4
3970	72	39	11
3972	61	36	20
3973	68	24	1
3975	112	16	6
3978	55	53	3
3979	104	17	8
3981	86	38	12
3983	84	27	17
3985	43	37	5
3988	16	36	4
3989	41	42	16
3991	51	10	10
3993	29	28	18
3996	70	20	2
3997	38	37	15
3998	56	14	3
3999	22	12	4
4001	80	25	5
4003	85	17	7
4009	103	26	8
4011	38	11	5
4014	90	25	3
4016	89	45	1
4017	10	4	1
4019	41	34	3
4021	103	28	2
4023	49	23	17
4024	86	26	15
4025	90	16	10
4026	31	20	16
4031	61	32	10
4033	111	29	4
4034	55	28	16
4037	105	5	4
4041	28	35	13
4042	45	29	12
4043	13	9	5
4044	31	28	17
4045	11	53	6
4046	74	12	8
4049	37	25	19
4054	90	19	17
4058	23	39	19
4062	57	16	15
4067	6	4	4
4068	99	24	6
4069	66	40	6
4070	30	44	7
4071	59	39	5
4072	30	5	2
4073	19	31	13
4076	97	10	4
4077	10	44	5
4079	103	43	6
4080	24	39	20
4083	57	46	11
4084	86	38	11
4085	91	36	15
4086	92	32	4
4088	39	34	1
4089	49	35	19
4090	16	24	2
4093	42	26	6
4095	69	6	3
4097	58	11	5
4099	76	55	3
4101	82	24	3
4102	21	18	14
4103	80	37	13
4104	93	53	5
4107	54	40	16
4109	67	13	1
4111	3	8	2
4112	110	11	5
4115	104	42	4
4117	70	28	13
4119	18	28	13
4122	105	10	7
4123	102	51	3
4124	54	27	16
4128	22	44	6
4131	50	30	7
4133	101	10	7
4135	13	17	7
4136	40	18	1
4138	85	29	13
4140	95	46	8
4141	59	11	6
4142	36	15	13
4147	74	33	5
4148	75	30	9
4149	99	34	11
4151	101	31	1
4152	111	23	8
4154	43	22	6
4162	26	32	9
4163	108	12	6
4169	43	11	9
4171	23	24	5
4172	103	20	5
4173	78	52	2
4174	22	12	2
4175	58	29	13
4176	93	46	2
4179	100	24	13
4182	35	30	6
4183	56	51	9
4185	55	23	16
4187	104	41	5
4189	85	38	12
4190	17	12	1
4191	33	29	9
4194	89	18	12
4195	35	40	6
4198	63	35	4
4200	60	22	20
4203	96	14	11
4207	22	12	12
4209	15	34	10
4210	32	43	12
4211	88	6	5
4212	82	40	9
4214	80	51	7
4215	98	18	11
4216	70	46	7
4221	13	22	7
4223	41	15	5
4224	43	23	19
4229	100	56	1
4232	100	31	4
4234	76	25	18
4235	63	21	20
4237	35	31	7
4238	82	55	1
4241	27	11	2
4242	29	36	10
4243	53	32	16
4245	68	49	5
4246	87	20	4
4247	37	20	2
4248	53	51	5
4252	23	53	3
4254	100	44	7
4258	74	30	11
4259	45	22	7
4260	25	23	10
4261	68	33	18
4262	66	37	2
4266	100	39	9
4269	70	46	8
4270	52	45	5
4271	21	32	3
4272	96	14	1
4273	93	36	18
4274	67	4	3
4276	42	23	7
4280	118	49	1
4282	25	18	13
4283	29	6	1
4284	100	14	1
4285	97	29	2
4286	41	12	12
4287	60	35	14
4288	46	27	15
4289	75	16	15
4290	100	24	14
4292	46	29	7
4293	101	35	4
4294	74	42	1
4295	27	49	4
4296	75	40	14
4299	66	14	5
4301	71	13	4
4303	88	45	1
4314	96	21	17
4315	39	43	15
4316	113	41	4
4317	55	29	7
4318	108	44	2
4320	94	6	6
4321	113	57	3
4322	101	40	12
4323	15	45	11
4325	56	35	14
4326	14	54	1
4327	27	22	3
4330	50	28	15
4331	62	37	15
4332	59	35	2
4337	103	16	8
4338	53	48	10
4340	99	45	12
4342	100	41	18
4343	97	40	2
4348	99	34	11
4349	112	42	4
4352	25	32	5
4354	96	30	16
4358	40	26	16
4359	66	32	19
4363	37	49	5
4365	106	19	2
4367	96	15	9
4368	76	24	16
4369	43	17	9
4370	33	35	9
4371	55	9	7
4373	47	38	5
4376	44	44	10
4378	107	11	5
4379	110	16	1
4384	42	51	1
4385	105	21	2
4387	75	33	19
4388	71	26	2
4392	36	45	11
4395	19	53	5
4396	92	40	10
4397	27	28	7
4398	42	36	9
4399	33	27	18
4404	37	30	8
4407	109	34	6
4408	41	37	17
4409	102	14	4
4411	74	38	20
4412	56	58	1
4414	98	32	8
4417	85	4	2
4419	58	27	9
4421	8	35	8
4423	52	13	8
4424	42	41	2
4425	70	24	5
4427	118	2	1
4428	76	8	2
4429	42	8	4
4430	49	33	17
4431	21	37	3
4432	9	13	4
4433	55	26	1
4434	73	23	8
4435	100	32	11
4445	87	10	3
4448	83	50	7
4451	75	31	20
4453	79	23	7
4455	42	45	3
4458	105	27	1
4460	51	40	13
4461	75	31	2
4462	20	24	11
4463	17	30	13
4464	31	16	12
4465	106	7	3
4466	71	32	8
4468	55	32	20
4471	65	28	11
4472	101	46	11
4473	90	16	14
4474	90	31	16
4477	19	49	4
4479	34	36	7
4481	108	26	3
4484	75	32	8
4486	14	55	2
4487	81	18	10
4488	79	15	10
4489	54	7	4
4490	113	10	1
4493	113	20	2
4494	64	38	14
4498	57	33	5
4502	75	33	18
4503	22	22	7
4505	84	40	17
4506	33	31	3
4507	84	37	13
4508	14	49	11
4511	70	14	10
4512	55	35	18
4513	80	15	12
4514	75	9	1
4518	42	5	2
4521	112	56	4
4522	59	19	3
4523	55	21	19
4525	81	55	5
4526	79	37	15
4527	64	27	6
4528	8	17	8
4529	89	37	13
4532	73	43	2
4535	15	30	13
4536	36	50	6
4539	47	45	11
4540	61	15	4
4541	60	32	14
4542	54	49	1
4543	67	40	15
4544	90	24	7
4549	98	53	5
4552	10	5	5
4554	35	15	6
4556	31	32	8
4557	92	11	10
4558	63	30	9
4560	94	40	8
4562	17	27	17
4563	39	40	7
4564	104	12	5
4566	96	31	5
4567	74	35	9
4571	82	45	7
4574	55	18	9
4575	17	16	4
4576	63	54	1
4578	64	29	11
4579	17	26	1
4580	55	39	20
4581	99	51	6
4583	70	23	12
4584	98	52	3
4585	70	46	14
4586	44	8	6
4587	21	38	13
4588	34	23	8
4589	115	56	1
4592	112	29	5
4593	10	39	3
4594	82	35	2
4597	7	48	7
4598	97	15	10
4599	83	25	3
4600	16	34	6
4601	94	18	14
4602	66	18	5
4606	8	36	7
4607	40	28	18
4609	79	50	6
4610	78	17	17
4615	44	30	10
4616	48	8	6
4618	73	25	1
4620	101	52	3
4621	58	47	1
4624	108	32	12
4625	19	28	17
4629	101	19	12
4630	7	23	6
4635	62	15	7
4636	65	31	8
4637	18	34	18
4638	82	49	10
4643	55	24	17
4648	13	26	2
4649	45	44	16
4651	29	19	8
4652	20	20	13
4653	67	26	10
4654	52	39	13
4655	112	34	3
4656	26	39	16
4657	114	13	2
4662	10	46	6
4667	24	31	14
4671	56	44	6
4674	23	42	14
4676	85	47	12
4682	43	14	12
4686	27	49	8
4687	88	24	16
4688	37	7	6
4693	86	18	6
4694	61	42	16
4698	105	44	12
4699	46	16	4
4701	78	34	20
4704	54	44	6
4706	85	4	3
4708	88	49	10
4709	100	52	5
4710	53	16	12
4712	39	39	2
4715	49	43	1
4717	107	4	1
4719	17	6	6
4720	83	42	1
4721	28	44	9
4723	67	32	11
4727	78	20	8
4730	114	58	1
4731	43	51	5
4732	107	16	3
4733	40	27	12
4734	87	26	16
4737	28	17	7
4739	83	18	12
4741	35	25	13
4743	107	39	12
4746	41	3	2
4747	109	33	5
4751	70	47	10
4752	42	56	1
4753	39	33	1
4755	10	23	4
4756	97	13	7
4758	74	34	13
4760	35	38	17
4762	86	33	20
4763	9	43	3
4765	27	36	6
4766	29	42	9
4767	79	44	7
4769	41	52	1
4770	54	42	3
4771	56	18	3
4773	44	20	19
4774	77	31	6
4775	14	43	8
4779	65	13	6
4780	94	28	19
4781	19	29	15
4782	95	6	3
4783	60	17	8
4786	44	28	4
4787	17	40	2
4790	108	21	1
4791	60	45	11
4792	97	29	14
4796	85	38	4
4798	47	47	10
4800	69	15	9
4802	69	14	2
4803	40	33	13
4804	85	10	1
4806	5	34	2
4807	97	23	8
4812	90	16	3
4819	35	49	3
4822	65	54	6
4823	85	25	15
4824	104	45	2
4825	30	9	7
4827	54	17	12
4830	101	25	9
4831	17	35	15
4833	53	54	1
4836	113	8	4
4837	29	38	9
4843	22	56	1
4844	32	26	15
4846	18	46	5
4849	53	50	1
4850	51	35	3
4851	79	50	10
4853	79	15	6
4856	93	8	8
4859	16	40	1
4860	32	9	7
4861	28	46	4
4864	21	22	3
4865	60	16	16
4868	90	29	15
4869	19	14	8
4870	17	14	12
4871	91	23	18
4872	55	35	12
4874	71	30	12
4876	25	19	8
4877	109	23	6
4878	39	44	16
4879	89	13	1
4880	7	44	5
4881	27	49	10
4884	103	12	11
4885	86	35	16
4889	79	44	8
4890	110	55	4
4893	90	46	9
4896	102	25	9
4897	39	22	13
4898	12	24	12
4900	79	24	8
4902	84	43	8
4903	23	36	13
4905	57	49	8
4909	104	19	16
4910	63	35	4
4911	39	27	19
4913	114	49	1
4914	57	42	16
4915	85	36	1
4917	84	30	5
4919	76	31	1
4922	10	40	1
4923	80	36	18
4924	74	23	1
4925	79	16	11
4927	41	27	17
4928	81	37	7
4929	54	45	15
4930	42	49	1
4931	61	18	16
4934	106	13	13
4935	104	44	16
4937	103	43	17
4938	32	42	17
4940	89	57	3
4943	93	29	8
4945	48	52	3
4947	23	11	3
4948	30	29	3
4949	35	55	3
4954	37	30	3
4957	81	16	14
4958	28	33	14
4959	61	32	6
4961	16	39	9
4964	62	25	2
4965	48	42	17
4966	39	30	19
4967	31	58	1
4969	94	43	12
4970	81	48	11
4972	20	20	13
4975	102	28	7
4977	47	38	10
4978	60	29	20
4982	12	42	4
4984	116	33	4
4985	103	28	8
4991	43	18	12
4992	42	19	8
4997	6	52	3
5000	57	39	7
5002	89	26	19
5011	45	6	6
5014	24	22	4
5015	18	15	12
5016	7	35	2
5017	90	19	14
5018	46	35	17
5019	51	20	1
5020	114	6	2
5021	62	42	12
5022	89	30	19
5024	69	35	11
5026	89	8	8
5029	95	25	4
5030	113	55	3
5031	20	34	4
5035	54	41	15
5039	71	27	12
5040	72	32	18
5042	88	1	1
5046	58	40	14
5047	41	49	2
5049	109	23	5
5050	81	47	1
5053	60	17	2
5054	79	25	2
5055	33	11	5
5056	88	31	1
5059	68	30	17
5060	72	13	3
5061	82	32	3
5065	104	49	6
5066	92	27	11
5067	87	30	6
5068	26	10	9
5069	10	25	2
5070	20	43	12
5071	39	37	12
5072	47	27	3
5073	44	16	5
5074	54	40	2
5076	44	38	6
5077	83	58	2
5080	82	36	10
5081	50	34	18
5082	93	16	2
5085	36	16	9
5087	21	16	9
5089	60	56	1
5093	113	57	2
5095	40	50	5
5096	106	44	7
5099	108	23	7
5101	22	4	4
5102	48	54	1
5106	81	18	4
5107	82	44	10
5108	49	12	8
5109	27	33	2
5110	72	7	3
5111	55	34	6
5112	59	26	2
5115	13	47	4
5117	25	42	18
5122	72	8	3
5123	66	38	6
5127	109	5	4
5128	65	36	16
5129	57	30	7
5133	102	32	11
5134	64	48	7
5135	81	50	10
5137	64	9	7
5138	14	29	14
5140	57	26	16
5141	8	44	7
5142	13	14	6
5143	100	25	8
5146	76	50	4
5147	53	36	12
5148	80	42	15
5149	42	9	2
5150	85	36	9
5154	54	25	9
5156	73	43	6
5158	33	24	3
5161	47	35	11
5162	43	39	16
5163	110	16	1
5165	43	38	4
5169	64	14	4
5170	85	13	5
5171	86	24	10
5176	38	23	12
5177	43	18	3
5178	62	13	4
5179	54	52	1
5180	93	24	19
5181	22	27	14
5185	21	48	6
5189	40	9	4
5191	74	19	9
5192	9	34	2
5193	49	27	4
5195	13	58	1
5197	47	12	10
5199	80	32	9
5200	64	8	3
5202	104	40	9
5203	20	35	20
5204	61	26	1
5207	72	54	4
5208	76	28	1
5209	84	51	8
5213	108	28	9
5214	26	19	5
5215	15	32	9
5220	20	39	8
5221	59	34	1
5226	35	38	4
5227	97	17	17
5228	54	24	14
5231	89	38	20
5232	45	32	13
5233	85	34	2
5234	18	21	10
5235	26	19	5
5236	21	45	2
5237	72	30	14
5238	11	28	10
5239	97	8	8
5240	19	26	19
5241	52	14	4
5243	97	20	9
5244	109	8	7
5245	85	38	18
5247	77	10	8
5250	50	21	17
5255	28	15	7
5256	84	22	11
5258	65	50	3
5260	108	51	8
5263	105	7	3
5264	92	15	8
5265	74	43	9
5268	31	23	17
5270	11	6	5
5272	43	27	3
5274	24	26	17
5275	45	41	5
5277	76	12	5
5279	54	22	14
5280	43	30	6
5281	101	49	8
5282	52	19	13
5284	19	26	14
5287	73	36	17
5288	86	8	5
5289	88	22	1
5291	26	35	15
5293	38	39	11
5295	25	54	1
5296	12	53	5
5298	35	41	7
5300	11	9	1
5302	91	16	6
5304	74	54	4
5305	12	35	8
5308	69	11	9
5309	43	37	9
5310	30	15	5
5311	73	34	14
5312	31	27	4
5313	108	11	7
5314	64	44	4
5315	102	32	7
5316	63	39	7
5318	105	15	13
5319	104	32	4
5320	46	12	1
5321	64	31	6
5323	68	18	11
5325	56	16	7
5329	62	42	18
5330	8	38	8
5333	63	18	11
5334	35	19	17
5335	58	11	11
5336	83	28	9
5337	49	56	4
5338	67	11	2
5339	87	24	8
5342	63	5	1
5344	76	19	9
5345	36	23	16
5349	87	22	15
5350	56	29	11
5352	63	43	10
5353	108	25	3
5354	91	10	1
5358	60	6	3
5360	17	29	2
5361	97	18	15
5363	78	14	11
5365	63	23	7
5368	85	45	13
5370	20	31	9
5371	76	20	10
5374	9	18	6
5375	41	27	10
5376	72	58	1
5377	102	44	5
5379	22	42	12
5380	21	36	1
5381	93	22	5
5383	23	42	8
5385	35	15	9
5387	112	15	5
5388	111	25	2
5389	29	35	6
5393	27	17	7
5395	57	13	5
5396	35	35	16
5398	66	38	2
5399	85	12	8
5403	82	44	8
5404	14	48	9
5405	15	41	7
5406	95	51	5
5407	56	18	3
5409	25	25	15
5412	92	14	12
5414	61	22	5
5415	59	35	19
5417	95	31	18
5418	98	27	3
5419	29	14	5
5420	96	26	11
5421	45	23	3
5423	80	35	18
5424	26	34	9
5427	29	22	14
5428	57	38	20
5431	46	27	6
5432	99	29	10
5434	12	31	5
5435	91	5	2
5436	82	14	4
5437	48	56	2
5438	19	27	10
5439	54	30	5
5441	34	50	10
5442	25	18	5
5443	64	18	7
5445	103	27	7
5447	61	15	4
5449	21	22	3
5454	8	34	2
5455	67	18	13
5456	18	20	4
5457	12	12	1
5458	79	20	17
5459	65	18	10
5461	15	31	7
5463	55	39	15
5466	56	8	5
5467	45	37	11
5468	81	18	1
5470	6	16	3
5474	114	28	5
5476	48	28	11
5478	15	15	12
5480	90	42	2
5482	33	22	5
5483	52	14	9
5484	62	26	10
5485	71	33	2
5489	70	21	14
5490	26	38	10
5491	47	30	9
5493	58	38	20
5494	42	26	1
5495	52	45	11
5496	90	39	8
5498	38	14	7
5501	95	24	4
5502	32	23	16
5503	31	35	18
5506	82	18	4
5507	16	41	4
5508	78	28	10
5512	36	51	3
5513	75	33	14
5514	10	12	8
5515	24	16	6
5516	99	18	9
5519	22	42	7
5521	21	50	4
5522	78	18	11
5526	88	24	9
5527	24	38	18
5529	92	54	6
5531	54	20	4
5534	43	21	14
5535	117	21	2
5536	21	13	8
5537	16	20	7
5538	91	20	2
5539	82	46	14
5540	91	35	16
5542	69	53	4
5544	73	17	2
5545	32	35	19
5546	31	19	15
5548	44	19	15
5549	86	38	12
5550	76	30	1
5551	92	2	1
5555	61	43	2
5556	43	12	9
5557	76	55	4
5558	63	28	18
5561	78	23	20
5562	99	46	8
5563	84	33	15
5565	115	51	1
5567	54	41	18
5569	39	38	9
5572	79	16	13
5574	60	7	2
5576	73	27	13
5577	20	34	8
5582	8	26	1
5583	6	56	2
5584	96	48	11
5587	57	12	1
5590	114	35	2
5592	99	57	3
5594	86	33	4
5595	20	41	17
5597	31	3	2
5599	100	13	7
5605	36	22	15
5607	45	18	4
5609	38	30	15
5610	82	30	13
5612	33	30	14
5615	95	49	10
5616	55	45	12
5617	95	16	13
5618	30	34	19
5620	64	22	5
5621	45	34	16
5622	49	38	6
5623	114	31	1
5626	59	41	11
5627	76	39	11
5632	48	34	12
5633	20	31	20
5635	22	30	4
5637	69	18	7
5639	45	14	5
5640	24	28	19
5641	111	53	4
5642	79	36	13
5643	51	5	4
5644	92	34	8
5647	54	50	1
5648	83	20	8
5649	58	14	7
5650	18	24	3
5653	41	16	12
5654	62	41	12
5655	75	33	7
5659	108	14	5
5661	49	18	6
5664	55	13	3
5669	64	43	12
5670	31	57	3
5672	88	6	3
5673	69	31	6
5674	47	27	3
5675	53	30	10
5677	46	56	1
5678	32	20	10
5680	45	36	16
5684	13	38	8
5685	106	29	11
5686	11	31	1
5687	9	34	1
5691	89	16	7
5692	32	32	13
5693	49	30	18
5695	46	40	18
5696	59	16	9
5698	89	24	13
5699	111	7	2
5703	26	34	10
5704	109	57	2
5705	92	37	6
5709	10	49	4
5711	48	32	3
5712	49	52	1
5713	36	48	4
5714	53	39	18
5716	60	33	20
5717	45	37	9
5720	11	24	7
5721	108	5	3
5722	107	25	6
5725	85	8	7
5729	24	28	18
5730	35	21	11
